Transaction ID,Customer ID,Item ID(s),Transaction Type,Transaction Date/Time,Total Transaction Amount,Payment Method,Employee ID,Comments/Notes
3947,5064,8949,Pawn,2020-11-21 10:24:26,472.28,Debit Card,6223,"Energy impact hit care enjoy brother traditional nearly.
Real off later many often. Soon one officer week listen physical behavior."
1725,3099,3281,Redeem,2020-01-31 13:20:00,788.78,Debit Card,2353,Success walk receive final better laugh subject. Modern such sometimes yard everybody provide. There cover into.
722,146,9511,Sell,2021-03-30 08:57:35,808.59,Credit Card,3111,"Parent identify TV. Majority word majority. Spend mother center from.
Himself charge matter movement often senior wrong.
Base effect guess economy those its on."
9137,1889,6537,Redeem,2022-06-12 12:46:47,15.49,Debit Card,4380,"Strong worker important so shoulder. Fast worker feeling theory.
Lead wonder hit one brother. Significant property although ready cover rest hair. Consider with yard beat."
5279,6651,6770,Redeem,2023-05-07 19:29:42,254.72,Credit Card,8070,"Manage action charge. Idea we feel second.
Training it plant appear. Girl follow word when property lose first. Democratic throw different standard. However free marriage tend poor until."
4863,6541,9082,Redeem,2022-04-15 16:56:04,92.14,Cash,8724,"Guy look try usually paper wonder style. Enter experience quality whether business course day.
Start country a fear school or."
6614,7978,162,Sell,2021-01-04 12:18:16,164.96,Cash,3382,Two impact spend beautiful husband story site. Few physical card about against serve strong special. Democratic energy follow include up garden.
2425,8211,3218,Buy,2020-07-24 11:29:22,177.82,Debit Card,7992,Trade occur Democrat continue paper left cost. Decision audience middle approach really.
4796,3352,5178,Sell,2021-08-16 04:19:37,893.94,Debit Card,6454,Magazine program training general player story. Risk trial nearly would. Big either Congress rest.
2429,7981,9298,Sell,2022-12-20 18:42:06,271.8,Credit Card,8090,"Talk event medical stand who serve. World hope put live debate.
Development program positive see cause could car."
9250,8372,5459,Buy,2020-04-12 21:38:15,543.17,Debit Card,8796,Hundred television key message image develop kid. Few within visit choice hit. Ten upon democratic of fall interview.
4575,9812,9340,Redeem,2023-05-17 12:05:44,485.46,Debit Card,9990,"Difficult nation behind expect. Fly man camera organization management blood.
Play participant marriage front. Sell measure alone pressure special.
Know born matter whatever management challenge."
1668,7098,1305,Redeem,2020-12-10 06:17:18,782.44,Credit Card,9932,"Air laugh small open shake key article. Protect chance personal task.
You stuff garden popular impact control. Attack country quickly structure building adult. We baby wind our."
6737,1883,7062,Buy,2020-03-16 06:32:16,750.46,Credit Card,3674,Capital drug call who wrong foreign action. Three you common heavy civil actually ago.
1109,4117,4122,Buy,2020-11-05 23:19:34,682.99,Cash,2750,"Reflect candidate weight choose read drive despite. Sometimes laugh nation society.
Job direction likely leader street. Radio enough south exist send tonight."
252,3396,2057,Buy,2020-05-22 04:15:32,453.6,Cash,9283,"Cover recently knowledge full rise contain. Computer staff hair cell source.
Could Mr lot region bad father. Great research kind behind.
Whole number first project must space."
8678,4304,5314,Sell,2023-10-12 07:20:39,524.41,Debit Card,1746,"Special fine interesting ball worker major. Business our science will among policy.
Close require allow measure set huge result score. Pick then eye pattern themselves. Above cold issue board."
7312,9031,8959,Buy,2022-09-07 17:55:52,916.75,Credit Card,2273,"Property service foot authority debate spring. About ever image begin truth guy yard more.
Gun space heavy reason culture. Development third small account per determine."
7993,3859,5933,Sell,2021-03-18 12:10:49,852.48,Credit Card,258,"Avoid each spring could concern summer student. Shake however discussion push.
Skin explain especially ahead. Former do significant economic. Cold especially local benefit success."
7527,2253,8808,Redeem,2022-07-23 02:53:48,898.41,Debit Card,9312,"Agency management contain own. Lawyer TV enter ball wife surface action. Me direction where throughout.
Series care health. Appear reach national enough PM when fish."
6630,9060,1825,Redeem,2021-04-09 08:03:12,411.04,Cash,5510,Site party item loss. Also case sit sea work never. Herself policy only party guy.
1204,4966,4750,Buy,2023-09-15 18:13:40,791.42,Cash,4134,Population moment strong page how throughout. Soon security side face.
4623,798,3815,Pawn,2021-08-16 22:25:57,110.01,Credit Card,8060,Cultural until while Republican project population. Yes door necessary store glass. Accept sort discussion agree speak film.
9754,3359,8925,Buy,2020-05-30 05:25:14,213.88,Cash,9417,"Conference may president to success should. None probably brother him carry.
Source leave with other meet else blue. True always federal teacher. Ever opportunity news."
5844,7289,9001,Sell,2020-02-16 21:32:16,20.17,Credit Card,9569,"Nature design study your foot. Strong place pull call window agency.
Customer carry nothing state."
9670,250,5619,Buy,2023-03-08 08:19:19,521.56,Debit Card,7113,"Top guess participant. Bed wind authority still wonder thought goal.
Before night interest. Hold how dog want begin law vote quite. Interest turn must finally gun."
1194,4896,2974,Pawn,2023-04-18 21:54:48,363.94,Debit Card,7063,Fast hour without door still. Apply manage should take establish few lead else. Kitchen almost serve war address.
9388,6636,1839,Pawn,2020-07-13 04:07:32,347.18,Debit Card,3301,Set artist hospital most sit respond better answer. Issue door summer east. Me deal center sign doctor develop beat.
971,759,1796,Sell,2023-10-10 23:35:29,80.8,Debit Card,5211,Power suffer wish responsibility discussion democratic medical. Surface everyone learn country. None listen family stop himself institution discussion. Great player go own away get we.
2098,446,9708,Sell,2020-04-01 16:02:42,924.17,Cash,1718,"Large dinner customer. Occur mouth west book my Mr professional. Executive whether everything radio rich whom doctor senior.
Good main room player weight like practice. Attention buy skill four just."
7725,286,9942,Sell,2022-11-13 09:35:22,102.9,Credit Card,9938,"Audience series clear evening such measure. Detail light box view feeling today.
Simple somebody bill far newspaper. Three fall east follow development necessary."
2467,1304,8909,Pawn,2021-10-10 08:24:19,631.67,Credit Card,5364,"Possible phone wear practice media you. Sport either level music win site environment wait.
Develop out night. Note north firm them. Special big build discuss. Central control blood risk strategy."
546,6461,3966,Sell,2021-10-01 12:41:42,949.72,Cash,4543,"Play base night impact.
Indeed others deep future increase walk feel life. Conference very hear bank Mrs.
Other quite find message card per individual."
5864,6948,161,Pawn,2024-01-12 02:12:51,926.35,Cash,2343,Available its discussion free movement require. Several box significant gun trade far music other. Protect laugh partner do.
5283,7011,7134,Redeem,2023-02-13 14:38:33,316.16,Cash,7612,"Imagine easy single again. Upon difference despite individual now another.
Suggest itself ten more street paper anything food."
3059,3608,6734,Buy,2020-10-29 20:21:38,355.07,Credit Card,6849,"A deal draw part TV. Court pressure get news outside father public explain. None increase arrive nice budget.
Center item little detail TV. President concern husband safe listen bag lot."
295,2059,1499,Pawn,2020-09-08 04:09:06,100.1,Credit Card,5567,Produce brother environment what necessary reason. Film way ahead operation record air. Moment gas consumer say occur season. Song baby church responsibility.
5272,4739,5620,Sell,2020-05-20 06:42:50,452.71,Debit Card,8239,"Act loss star bar great education marriage. Final push site population stage. Minute serious government him single push recently.
South smile whose notice about yeah head. Fly movie style."
9219,730,3063,Sell,2022-02-26 22:13:05,42.11,Credit Card,4124,"Charge recent she in lay she. Share low popular although enter quite.
Career assume environment. Another house politics loss."
6119,7905,982,Buy,2021-01-06 03:43:09,815.94,Cash,3930,"Stop raise perhaps professor article second.
Push serious staff ever. Chance million represent prove resource.
Note central they police candidate. Blood wear commercial something say cold."
1685,5640,6643,Sell,2023-08-26 19:33:15,215.58,Debit Card,2362,"Whether buy card ever. Area industry use most note resource.
Move how single. Pm example discussion product without cover."
7719,3503,9234,Redeem,2021-07-08 18:07:07,26.47,Cash,5722,Assume rule hundred safe guess management mission available. Choose sort read whose player easy send.
9919,4974,1434,Sell,2022-04-13 13:48:41,806.13,Credit Card,7671,News room agent low brother claim. Attorney TV skin thank behind skill energy.
6864,2842,6365,Pawn,2022-04-04 19:11:20,257.38,Debit Card,2572,"Degree difference quite. Heart success attack fund. Item head over however issue.
Blood keep rather radio performance however."
7783,5991,7541,Sell,2023-03-21 08:53:43,413.01,Debit Card,3550,"Over popular future pass response use lead must. Body bring car opportunity. Manager Republican prove pressure.
Accept return something such. Say coach eye."
3922,4850,657,Redeem,2024-01-23 11:37:56,780.36,Debit Card,7003,"Word employee resource according. Today fall ground last likely local.
Follow run alone because too public. Down stock wear event name."
4927,9516,8128,Buy,2020-09-28 04:07:30,101.75,Credit Card,5539,Station parent huge administration follow sell wear miss. First owner by could. Customer season drug guy.
3104,224,7276,Buy,2020-07-09 02:56:50,61.17,Debit Card,7329,"Different magazine ok attorney political whose necessary. Among production per one tonight view blue.
Paper social sit race. Eye take every forget difficult staff."
6980,5975,4615,Buy,2020-03-11 09:21:23,842.78,Cash,1978,"Produce phone already perform hand none against. Whose nothing check style bit yet.
Scene responsibility home move could two. Customer more like. True break ok. Fight maybe listen development talk."
4146,5028,9635,Buy,2021-09-02 03:20:49,323.48,Debit Card,7300,Draw week build simple win stock. Everyone development want four cold reflect possible. Always water right difference really for real former.
8729,2396,3030,Pawn,2021-12-20 19:11:22,589.03,Credit Card,985,Happen director natural yet agency. Dinner up beyond quite able guy effect interesting. Act reach financial serious food participant.
2103,5166,2274,Sell,2020-06-14 03:44:29,131.4,Debit Card,7222,"Sit attack yard employee yourself. Prove spend school order hand identify.
Him get common store parent each. Animal culture budget response role. Education suddenly miss."
